Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.338433106,15.338433106,15.403325336,15.403325336,Hnrnpa2b1,Hnrnpa2b1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,O88569,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.0023213105701466175,0.5043493823853622,0.5020280718152156
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.289982102,15.289982102,15.351037902,15.351037902,Cd47,Cd47,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q61735,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.007742096201571291,0.4509696282618995,0.4432275320603282
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.273718668,14.273718668,14.255582176,14.255582176,Aqp1,Aqp1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q02013,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.12000728428676732,-0.6686747083463853,-0.7886819926331526
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.686244842,15.686244842,15.871321258,15.871321258,Serpina1d,Serpina1d,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,Q00897,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.14077642133925794,0.8875427822359534,1.0283192035752113
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.28269786,15.28269786,15.435545366,15.435545366,Arhgdia,Arhgdia,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q99PT1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.09531715554487857,0.4429443859586493,0.5382615415035279
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.270799258,14.270799258,14.25421623,14.25421623,Serpine2,Serpine2,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,Q07235,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.11832698599551927,-0.671891099651416,-0.7902180856469353
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.750410886,16.750410886,16.931475644,16.931475644,Serpina1a,Serpina1a,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,P07758,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.16056743704792886,2.0599626927760433,2.220530129823972
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.194976014,15.194976014,15.33953498,15.33953498,Trf,Trf,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q921I1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.0839928605581487,0.34629890528427015,0.43029176584241885
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.40537361,15.40537361,15.48116045,15.48116045,Hspd1,Hspd1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P63038,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.011459091719253633,0.5780995082737881,0.5895585999930417
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.191643858,15.191643858,15.250971712,15.250971712,Ltbp1,Ltbp1,100,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3,3,Q8CG19,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.01193103352123126,0.3426277807812368,0.33069674726000553
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.761791814,14.761791814,14.788788522,14.788788522,Cfh,Cfh,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P06909,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.05810599938285127,-0.13095159887801036,-0.18905759826086163
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.476615188,14.476615188,14.55835641,14.55835641,Tnc,Tnc,100,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3,3,Q80YX1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.003054901091170459,-0.4451382394198361,-0.44819314051100656
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.223858412,14.223858412,14.211910738,14.211910738,Col18a1,Col18a1,100,exact_gene,Collagens,Core matrisome,LFQ,3,3,P39061,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.11418622505903375,-0.7236070727162324,-0.8377932977752661
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.754809836,14.754809836,14.785345266,14.785345266,H2-Q10,H2-Q10,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P01898,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.05428592934933238,-0.13864382892829905,-0.19292975827763142
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.378445674,14.378445674,14.379354426,14.379354426,Dnajc9,Dnajc9,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q91WN1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.09619804545028754,-0.5532941925914112,-0.6494922380416988
Schuler_2021_Soleus,Skeletal muscle,Soleus,16.287955578,16.287955578,16.44192073,16.44192073,Ogn,Ogn,100,exact_gene,Proteoglycans,Core matrisome,LFQ,3,3,Q62000,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.11953110876579309,1.5504634338106325,1.6699945425764255
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.429808996,14.429808996,14.436089036,14.436089036,Nucb1,Nucb1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q02819,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.08898470587458257,-0.4967058606071198,-0.5856905664817024
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.404238074,15.404238074,15.489335978,15.489335978,Dnajc8,Dnajc8,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q6NZB0,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.02190404217755426,0.5768484581927966,0.5987525003703509
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.699776662,15.699776662,15.809916578,15.809916578,Cma1,Cma1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P21844,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.0568145950914003,0.902451146662063,0.9592657417534634
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.590988144,15.590988144,15.754193422,15.754193422,Anxa5,Anxa5,100,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3,3,P48036,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.11400555885821784,0.7825959555849948,0.8966015144432127
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.293183448,15.293183448,15.37192306,15.37192306,Hspa5,Hspa5,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P20029,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.012217582502816127,0.45449663592399414,0.46671421842681027
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.838437002,14.838437002,14.881094888,14.881094888,Cp,Cp,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q61147,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.03874366265295829,-0.046509565639927745,-0.08525322829288604
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.415582514,15.415582514,15.506898342,15.506898342,Rab35,Rab35,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q6PHN9,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.029155565738783862,0.5893469281495467,0.6185024938883306
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.211871894,14.211871894,14.209299638,14.209299638,Bag6,Bag6,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q9Z1R2,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.10391670852035084,-0.7368129370082598,-0.8407296455286106
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.610394636,13.610394636,13.560311774,13.560311774,Lgi1,Lgi1,100,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3,3,Q9JIA1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.1710813492638037,-1.399476359687679,-1.5705577089514826
Schuler_2021_Soleus,Skeletal muscle,Soleus,12.40067505,12.40067505,12.304568094,12.304568094,Pla2g15,Pla2g15,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q8VEB4,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.2504647543012206,-2.732256461809331,-2.9827212161105514
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.80003705,14.80003705,14.845133328,14.845133328,Rbmx,Rbmx,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q9WV02,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.036878476435132646,-0.08881580961606278,-0.12569428605119543
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.989680336,15.989680336,16.129836246,16.129836246,Pfn1,Pfn1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P62962,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.09719002197273285,1.2218457011610437,1.3190357231337766
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.499849428,15.499849428,15.601365208,15.601365208,Plg,Plg,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,P20918,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.04255046454631761,0.6821860187504943,0.724736483296812
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.557563896,15.557563896,15.708972312,15.708972312,Serpind1,Serpind1,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,P49182,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.09997592826802326,0.7457715764657988,0.8457475047338221
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.832350928,15.832350928,16.004827338,16.004827338,Ces1c,Ces1c,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P23953,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.12994354192018265,1.0485117261740688,1.1784552680942515
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.338682214,15.338682214,15.469478366,15.469478366,Serpina1b,Serpina1b,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,P22599,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.07179752346393098,0.5046238312655175,0.5764213547294484
Schuler_2021_Soleus,Skeletal muscle,Soleus,12.30325064,12.30325064,12.156946826,12.156946826,Pglyrp2,Pglyrp2,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q8VCS0,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.30913919166865833,-2.839591514173228,-3.1487307058418863
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.832056092,15.832056092,15.965901026,15.965901026,Itgb1,Itgb1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P09055,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.08649326090649834,1.048186897545404,1.1346801584519024
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.935026368,13.935026368,13.918856426,13.918856426,Itih5,Itih5,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,Q8BJD1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.12553049633227875,-1.0418209840666968,-1.1673514803989755
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.708641606,15.708641606,15.867580992,15.867580992,Car2,Car2,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P00920,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.11189514673666334,0.9122178902168159,1.0241130369534792
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.524559862,14.524559862,14.588041988,14.588041988,Ist1,Ist1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q9CX00,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.022493500567584368,-0.3923163224653483,-0.4148098230329327
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.877602514,14.877602514,14.968513278,14.968513278,Glg1,Glg1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q61543,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.01641418621865906,-0.003359883939223958,0.013054302279435102
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.458290516,14.458290516,14.515745254,14.515745254,Vwa1,Vwa1,100,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3,3,Q8R2Z5,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.0307850754043848,-0.465327015812439,-0.4961120912168238
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.232909114,15.232909114,15.349331488,15.349331488,Nenf,Nenf,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q9CQ45,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.05321775511158772,0.38809080604943713,0.44130856116102485
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.123115964,15.123115964,15.229848756,15.229848756,Kng1,Kng1,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,O08677,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.039813856647882895,0.2671287852946062,0.3069426419424891
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.242600918,15.242600918,15.336721416,15.336721416,Pgk1,Pgk1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P09411,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.028359211302703635,0.3987685231620245,0.4271277344647281
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.372294452,15.372294452,15.497469704,15.497469704,Adipoq,Adipoq,100,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3,3,Q60994,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.06624406779843939,0.5416553239458196,0.607899391744259
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.602856606,13.602856606,13.568595936,13.568595936,Tbc1d15,Tbc1d15,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q9CXF4,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.15346043579196111,-1.407781206951016,-1.5612416427429772
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.63747879,13.63747879,13.622417516,13.622417516,C9orf72,C9orf72,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q6DFW0,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.13107882837526952,-1.3696370300184335,-1.500715858393703
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.82913406,14.82913406,14.89451571,14.89451571,Bgn,Bgn,100,exact_gene,Proteoglycans,Core matrisome,LFQ,3,3,P28653,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.013401798549658311,-0.05675886318977448,-0.07016066173943279
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.105404556,15.105404556,15.205725588,15.205725588,Hsp90ab1,Hsp90ab1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P11499,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.0321989496287747,0.24761565809046535,0.27981460771924005
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.672668328,15.672668328,15.817755124,15.817755124,Pon2,Pon2,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q62086,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.09549550722709788,0.8725851772465137,0.9680806844736116
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.024427582,15.024427582,15.106319364,15.106319364,Pon1,Pon1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P52430,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.009624815085937127,0.15840118150744106,0.1680259965933782
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.68621777,14.68621777,14.741588034,14.741588034,Hnrnpm,Hnrnpm,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q9D0E1,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.027924019813967277,-0.2142135244066475,-0.2421375442206148
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.000405508,15.000405508,15.081387518,15.081387518,Hsph1,Hsph1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q61699,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.008053126148315354,0.13193542646022707,0.13998855260854243
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.706392436,14.706392436,14.764571824,14.764571824,Fgb,Fgb,100,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3,3,Q8K0E8,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.024304252273107035,-0.1919865606351037,-0.21629081290821073
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.095907094,14.095907094,14.1058232,14.1058232,Dhrs13,Dhrs13,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q5SS80,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.09252104275598916,-0.8645744279977241,-0.9570954707537133
Schuler_2021_Soleus,Skeletal muscle,Soleus,13.91473856,13.91473856,13.917889264,13.917889264,Azgp1,Azgp1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q64726,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.10426651610648241,-1.0641725993757223,-1.1684391154822047
Schuler_2021_Soleus,Skeletal muscle,Soleus,15.22826689,15.22826689,15.332703894,15.332703894,Gc,Gc,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P21614,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,-0.03963343092611832,0.3829763449392813,0.4226097758653996
Schuler_2021_Soleus,Skeletal muscle,Soleus,14.061069608,14.061069608,14.072260734,14.072260734,Car4,Car4,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q64444,,Mus musculus,Schuler_2021,Skeletal_muscle_Soleus,Skeletal_muscle_Soleus,0.09188278612288281,-0.9029558088450539,-0.9948385949679367
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,15.72879021,15.72879021,13.28464568,13.28464568,Smoc2,Smoc2,100,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3,3,Q8CD91,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,2.3927238697922806,1.469602669215986,-0.9231212005762944
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,13.760203272,13.760203272,15.143936944,15.143936944,Pcolce,Pcolce,100,exact_gene,ECM Glycoproteins,Core matrisome,LFQ,3,3,Q61398,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,-1.537692649408618,-0.5146673954136713,1.0230252539949467
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,13.322848516,13.322848516,14.666006512,14.666006512,Col14a1,Col14a1,100,exact_gene,Collagens,Core matrisome,LFQ,3,3,Q80X19,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,-1.4782751355876877,-0.955506422231499,0.5227687133561888
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,15.333068954,15.333068954,13.832333574,13.832333574,Hp,Hp,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q61646,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,1.4205773618473794,1.070728823686869,-0.34984853816051037
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,15.127955592,15.127955592,13.899618274,13.899618274,Amy1,Amy1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P00687,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,1.1434020779526506,0.8639813866213554,-0.2794206913312952
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,16.242612496,16.242612496,15.183049482,15.183049482,Aspn,Aspn,100,exact_gene,Proteoglycans,Core matrisome,LFQ,3,3,Q99MQ4,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,0.9235535187929427,1.987518419325153,1.0639649005322103
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,14.38935096,14.38935096,13.28029065,13.28029065,Ccn1,Cyr61,100,uniprot_id,ECM Glycoproteins,Core matrisome,LFQ,3,3,P18406,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,1.047172190754127,0.11949251870100781,-0.9276796720531192
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,13.339743888,13.339743888,14.175883564,14.175883564,Tfrc,Tfrc,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q62351,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,-0.9482265438296142,-0.9384764499995185,0.009750093830095733
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,12.972574396,12.972574396,13.745456444,13.745456444,Chad,Chad,100,exact_gene,Proteoglycans,Core matrisome,LFQ,3,3,O55226,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,-0.8677870099185674,-1.3085710684069052,-0.4407840584883378
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,14.794615606,14.794615606,15.61970576,15.61970576,Kera,Kera,100,exact_gene,Proteoglycans,Core matrisome,LFQ,3,3,O35367,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,-0.9930334171205246,0.5279857834828638,1.5210192006033885
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,13.696815068,13.696815068,14.471860706,14.471860706,Serpinh1,Serpinh1,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,P19324,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,-0.8981141469237665,-0.5785605937377574,0.3195535531860091
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,14.400794888,14.400794888,13.4381383,13.4381383,Apod,Apod,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P51910,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,0.893485921943638,0.1310276169554176,-0.7624583049882203
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,13.271838492,13.271838492,13.969085344,13.969085344,Mbl2,Mbl2,100,exact_gene,ECM-affiliated Proteins,Matrisome-associated,LFQ,3,3,P41317,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,-0.8002143004363281,-1.0069228274028517,-0.2067085269665235
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,15.616719178,15.616719178,14.735727298,14.735727298,Ces1d,Ces1d,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q8VCT4,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,0.7608923559298172,1.3566388017752729,0.5957464458454557
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,14.477798206,14.477798206,15.201841574,15.201841574,Serpinf1,Serpinf1,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,P97298,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,-0.874990452225282,0.20864439670495202,1.083634848930234
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,14.596552488,14.596552488,13.699545884,13.699545884,Angptl7,Angptl7,100,exact_gene,Secreted Factors,Matrisome-associated,LFQ,3,3,Q8R1Q3,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,0.817184048313077,0.32834475754275766,-0.4888392907703193
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,13.33318903,13.33318903,12.414410908,12.414410908,Prss23,Prss23,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q9D6X6,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,0.8889247121519863,-0.945083528537036,-1.8340082406890224
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,14.125551802,14.125551802,14.795571044,14.795571044,Dhrs7c,Dhrs7c,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q8CHS7,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,-0.8047939869655678,-0.14640824605043856,0.6583857409151292
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,16.045899542,16.045899542,15.24644442,15.24644442,Cdnf,Cdnf,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,Q8CC36,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,0.658917035247716,1.789238313726348,1.1303212784786318
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,14.192991878,14.192991878,13.342399342,13.342399342,Fth1,Fth1,0,Unmatched,Non-ECM,Non-ECM,LFQ,3,3,P09528,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,0.7842387302727265,-0.0784308957084188,-0.8626696259811453
Schuler_2021_Gastrocnemius,Skeletal muscle,Gastrocnemius,15.638481142,15.638481142,14.868576312,14.868576312,Serpinb6a,Serpinb6a,100,exact_gene,ECM Regulators,Matrisome-associated,LFQ,3,3,Q60854,,Mus musculus,Schuler_2021,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_Gastrocnemius,0.6437727494957074,1.3785741366488335,0.7348013871531262
