Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young
Angelidis_2019,Lung,Lung,30.448085,4.928279589098381,31.250567500000002,4.965810483766143,Fgf2,Fgf2,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P15655,Fibroblast growth factor 2;Fibroblast growth factor,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,31.685422499999998,4.9857473477424925,31.662412500000002,4.984699279900843,Lgals1,Lgals1,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P16045,Galectin-1,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,32.3449525,5.015468688979163,31.954832500000002,4.997962220006025,Lgals3,Lgals3,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P16110,Galectin-3;Galectin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,31.219505,4.964375757773118,31.180687499999998,4.962580833118888,Ctsd,Ctsd,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P18242,Cathepsin D,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.17859,4.710315489542995,25.7462625,4.686291111102788,Sdc1,Sdc1,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P18828,Syndecan-1;Syndecan,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,28.8444275,4.8502207241692386,29.1343825,4.864650828135543,Lama1,Lama1,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P19137,Laminin subunit alpha-1,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.9028475,4.749686976097297,26.232155,4.713264426321957,F2,F2,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P19221,Prothrombin;Activation peptide fragment 1;Activation peptide fragment 2;Thrombin light chain;Thrombin heavy chain;Prothrombin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,33.924234999999996,5.084244377763618,34.426615,5.105452429649621,Serpinh1,Serpinh1,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P19324,Serpin H1,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,27.7053125,4.792090734791445,27.8304575,4.798592719962061,Cst3,Cst3,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P21460,Cystatin-C,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,32.1373525,5.006179178460277,30.3267825,4.922520539188929,Mfge8,Mfge8,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P21956,Lactadherin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,36.3140575,5.18245623152746,36.5814625,5.1930408490149915,Tgm2,Tgm2,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P21981,Protein-glutamine gamma-glutamyltransferase 2,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,33.12035,5.049646013515551,32.918502499999995,5.040826802306581,S100a8,S100a8,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P27005,Protein S100-A8;Protein S100,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.986765000000002,4.754180141044547,27.009895,4.755416126319813,Wnt3a,Wnt3a,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P27467,Protein Wnt-3a,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.941723333333332,4.7517702309487335,28.3856675,4.827090762433464,Lox,Lox,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3,4,P28301,Protein-lysine 6-oxidase,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,33.6053,5.070616877912975,34.2466725,5.097891913589457,Dcn,Dcn,1,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P28654,Decorin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,32.508455,5.022743086879817,31.200525,4.963498399889119,Vtn,Vtn,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P29788,Vitronectin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,33.19679,5.052971840225336,32.6869125,5.030641206122168,S100a9,S100a9,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P31725,Protein S100-A9,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,32.39676,5.017777631279217,31.8915,4.995100050479048,Serpinc1,Serpinc1,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P32261,Antithrombin-III,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,33.4390925,5.063463789689077,32.6924575,5.030885923806689,Sftpa1,Sftpa1,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P35242,Pulmonary surfactant-associated protein A,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,28.034032500000002,4.809107375801361,27.8146475,4.797772917062589,Fbln2,Fbln2,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P37889,Fibulin-2,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.652196666666665,4.736182539297851,26.88747,4.748862104833221,Mbl1,Mbl1,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3,4,P39039,Mannose-binding protein A,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,24.426270000000002,4.610361669366368,,,Igfbp2,Igfbp2,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3,0,P47877,Insulin-like growth factor-binding protein 2,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,25.979153333333333,4.6992825086714145,25.65543,4.681192301031338,Igfbp6,Igfbp6,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3,4,P47880,Insulin-like growth factor-binding protein 6,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,35.256765,5.1398282004993,35.210685,5.137941389015135,Anxa5,Anxa5,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P48036,Annexin A5,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,25.77878,4.6881120835831265,25.550212499999997,4.675263384931719,Serpind1,Serpind1,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P49182,Heparin cofactor 2,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,29.748437499999998,4.894741989519702,29.646395,4.889784778686462,Ctsh,Ctsh,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P49935,Pro-cathepsin H;Cathepsin H mini chain;Cathepsin H;Cathepsin H heavy chain;Cathepsin H light chain,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,27.594317500000002,4.786299298172288,27.0370575,4.756866243506251,Sftpd,Sftpd,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P50404,Pulmonary surfactant-associated protein D,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,32.4494675,5.020122898491971,32.4247575,5.019023879700323,S100a11,S100a11,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P50543,Protein S100-A11,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,,,27.1843425,4.764704029388626,Fmod,Fmod,1,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),0,4,P50608,Fibromodulin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,27.9496,4.804755731009647,28.392780000000002,4.827452208333583,Gpc4,Gpc4,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P51655,Glypican-4;Secreted glypican-4,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,33.849714999999996,5.081071781868799,33.652425,5.072638564341634,Lum,Lum,1,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P51885,Lumican,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.519945,4.729005878320159,27.14789,4.7627681675088915,Loxl2,Loxl2,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P58022,Lysyl oxidase homolog 2,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.74073,4.740966945247739,26.7829725,4.743244181502769,Fgf1,Fgf1,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P61148,Fibroblast growth factor 1;Fibroblast growth factor,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.443435,4.72483768987146,26.47617,4.726622534190957,Plxna1,Plxna1,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P70206,Plexin-A1,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,29.18246,4.867029598438222,28.4631275,4.831022287350588,Sparcl1,Sparcl1,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P70663,SPARC-like protein 1,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,25.105017500000002,4.649903825555534,25.254585000000002,4.658473429534672,Ccl21c,Ccl21c;Ccl21b;Ccl21a,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P86793,C-C motif chemokine 21c;C-C motif chemokine 21b;C-C motif chemokine 21a,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,30.179319999999997,4.915488394334463,29.221862499999997,4.868976228329293,Serping1,Serping1,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P97290,Plasma protease C1 inhibitor,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.01169,4.701088230247197,25.8126675,4.690007333187399,Serpinf1,Serpinf1,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2,4,P97298,Pigment epithelium-derived factor,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,30.80851,4.945257005515477,31.1129775,4.959444561727928,S100a13,S100a13,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P97352,Protein S100-A13,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,31.68193,4.9855883190869905,31.507375,4.97761765780404,Anxa11,Anxa11,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P97384,Annexin A11;Annexin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,33.1184725,5.049564228850977,33.128325000000004,5.049993356100341,Anxa4,Anxa4,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P97429,Annexin A4;Annexin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,28.84117,4.850057786475799,29.368692499999998,4.8762071329112056,S100g,S100g,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P97816,Protein S100-G;Protein S100,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,27.583440000000003,4.785730485077245,27.69019,4.791303047874161,Ctsc,Ctsc,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P97821,Dipeptidyl peptidase 1;Dipeptidyl peptidase 1 exclusion domain chain;Dipeptidyl peptidase 1 heavy chain;Dipeptidyl peptidase 1 light chain,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,28.7077775,4.843369739126592,29.07058,4.861487950495546,Loxl1,Loxl1,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P97873,Lysyl oxidase homolog 1,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,33.8816425,5.0824319096155275,34.651239999999994,5.1148350752395055,Lama4,Lama4,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,P97927,Laminin subunit alpha-4,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,28.4509175,4.830403272950205,28.4385075,4.8297738468049625,Col8a1,Col8a1,1,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q00780,Collagen alpha-1(VIII) chain;Vastatin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,32.295452499999996,5.01325912923141,31.625570000000003,4.983019577184828,Serpina1d,Serpina1d,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q00897,Alpha-1-antitrypsin 1-4,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,31.207077500000004,4.963801352058773,25.65832,4.681354806740727,Serpina1e,Serpina1e,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,1,Q00898,Alpha-1-antitrypsin 1-5,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,34.222245,5.096862499487605,34.291669999999996,5.099786259938133,Col1a2,Col1a2,1,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q01149,Collagen alpha-2(I) chain,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,25.402806666666667,4.666915998986545,,,C1qc,C1qc,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3,0,Q02105,Complement C1q subcomponent subunit C,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.810055000000002,4.744702273855202,26.397192500000003,4.72231259334571,Muc1,Muc1,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q02496,Mucin-1;Mucin-1 subunit alpha;Mucin-1 subunit beta,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,34.7504325,5.118959028456523,34.58929,5.112253495299799,Col6a2,Col6a2,1,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q02788,Collagen alpha-2(VI) chain,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.7867325,4.743446703930796,26.388137500000003,4.721817622348148,Serpina3m,Serpina3m,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q03734,Serine protease inhibitor A3M,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,35.236737500000004,5.139008449041816,35.224577499999995,5.13851049716932,Col6a1,Col6a1,1,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q04857,Collagen alpha-1(VI) chain,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.71103666666667,4.739364063553622,26.177325,4.710245774049452,Col10a1,Col10a1,1,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3,2,Q05306,Collagen alpha-1(X) chain,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.0106,4.701027773946838,26.391425,4.72199734570046,Thbs3,Thbs3,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),2,4,Q05895,Thrombospondin-3,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,27.9929725,4.806992785917999,26.528675,4.7294807154722145,Ctsg,Ctsg,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q059V7,Cathepsin G,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,30.9917425,4.95381196712146,31.002735,4.954323587705832,Anxa7,Anxa7,1,Gene_Symbol_or_UniProt,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q07076,Annexin A7;Annexin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,,,,,Igfbp5,Igfbp5,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),0,0,Q07079,Insulin-like growth factor-binding protein 5,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,31.103397500000003,4.959000272950224,29.2519575,4.870461265944049,Ambp,Ambp,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q07456,Protein AMBP;Alpha-1-microglobulin;Inter-alpha-trypsin inhibitor light chain;Trypstatin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,25.7408875,4.6859898908615065,,,F13b,F13b,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,0,Q07968,Coagulation factor XIII B chain,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,25.9893025,4.699846010217517,26.182344999999998,4.7105224117413025,Plau,Plau,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q0VBA8,Urokinase-type plasminogen activator;Urokinase-type plasminogen activator long chain A;Urokinase-type plasminogen activator short chain A;Urokinase-type plasminogen activator chain B,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,28.6069275,4.838292649572277,28.94005,4.854995509317115,Ntn4,Ntn4,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q0VEM1,Netrin-4,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.716356666666666,4.739651374506452,26.3485625,4.7196523497027,Bmp3,Bmp3,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),3,4,Q149J9,Bone morphogenetic protein 3,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,33.7664725,5.077519567316237,33.2813775,5.056643242046996,Vwf,Vwf,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q2I0J8,von Willebrand factor;von Willebrand antigen 2,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,31.707452500000002,4.986750065257047,30.7588525,4.94292977752913,Serpina1b,Serpina1b,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3KQQ4,,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,27.42197,4.77726031323788,26.8956025,4.749298402611093,Bgn,Bgn,1,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3TAF9,,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,,,26.3333975,4.718821762879453,Serpinb9b,Serpinb9b,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),0,4,Q3TJ69,,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,34.52413,5.109533154251206,34.316154999999995,5.1008160080630995,Bgn,Bgn,1,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3TNY9,Biglycan,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,31.334055,4.969659578603234,30.521160000000002,4.9317378897742445,Thbs1,Thbs1,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3TR40,Thrombospondin-1,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.6205725,4.734469692960214,27.114175,4.760975369186051,S100a16,S100a16,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3TVE3,,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,,,24.661655000000003,4.624197714586551,Tgfb2,Tgfb2,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),0,4,Q3TWH5,Transforming growth factor beta-2;Latency-associated peptide,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,27.643955,4.788892130682302,27.2346725,4.767372613599895,Chad,Chad,1,Gene_Symbol_or_UniProt,Proteoglycans,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),2,4,Q3TYW1,Chondroadherin,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,29.1253275,4.864202367142502,30.093695,4.9113893511398325,Igfbp7,Igfbp7,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3U131,Insulin-like growth factor-binding protein 7,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,28.9036975,4.8531821559074455,28.1545225,4.81529477791285,Postn,Postn,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3U4U1,,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,27.890835,4.801719221520582,28.25586,4.8204781948477144,Col5a2,Col5a2,1,Gene_Symbol_or_UniProt,Collagens,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3U962,Collagen alpha-2(V) chain,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,28.105604999999997,4.812785965523568,27.615455,4.787403992741235,Ctss,Ctss,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3UBR4,Cathepsin S,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.61258,4.734036476452853,26.95047,4.752238527819007,Plod1,Plod1,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),2,3,Q3UE11,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.5359775,4.729877788857463,26.791644999999995,4.743711259885602,Mmp2,Mmp2,1,Gene_Symbol_or_UniProt,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3UG07,72 kDa type IV collagenase;PEX,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,26.338669999999997,4.71911059185426,26.386913333333336,4.72175069302637,Fn1,Fn1,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),3,3,Q3UGY5,,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,27.349317499999998,4.773432926016671,27.525025,4.782671969026131,Slit3,Slit3,1,Gene_Symbol_or_UniProt,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (MaxQuant LFQ),4,4,Q3UHN1,Slit homolog 3 protein,Mus musculus,Angelidis_2019,Lung,Lung,,,
Angelidis_2019,Lung,Lung,25.74286,4.686100438990099,25.512552499999998,4.673135340941505,Tnfsf10,Tnfsf10,1,Gene_Symbol_or_UniProt,Secreted Factors,Matrisome-associated,Label-free LC-MS/MS (MaxQuant LFQ),1,4,Q3UQ13,Tumor necrosis factor ligand superfamily member 10,Mus musculus,Angelidis_2019,Lung,Lung,,,
