Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,N_Profiles_Young,N_Profiles_Old
P10636,Microtubule-associated protein tau,MAPT,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.0212,,-0.7005007907987293,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MAPT,,,Level 4: Unmatched,0,0.0,2.0
P10643,Complement component C7,C7,Intervertebral_disc_OAF,OAF,Homo sapiens,26.2673,29.386458333333334,-0.08496641118899532,1.3626372458545464,1.4476036570435418,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CXCL10,Secreted Factors,Matrisome-associated,Level 3: Synonym,80,5.0,12.0
P10644,"cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed",PRKAR1A,Intervertebral_disc_OAF,OAF,Homo sapiens,25.69525555555556,26.490019999999998,-0.31564094694668676,0.2988135577772369,0.6144545047239236,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRKAR1A,,,Level 4: Unmatched,0,9.0,5.0
P10768,S-formylglutathione hydrolase,ESD,Intervertebral_disc_OAF,OAF,Homo sapiens,26.916757142857143,26.707810000000002,0.17112973671542064,0.3826171607841104,0.21148742406868976,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ESD,,,Level 4: Unmatched,0,7.0,10.0
P10809,"60 kDa heat shock protein, mitochondrial",HSPD1,Intervertebral_disc_OAF,OAF,Homo sapiens,25.98252857142857,26.948781818181825,-0.19918798916425315,0.4745767169806027,0.6737647061448558,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HSPD1,,,Level 4: Unmatched,0,7.0,11.0
P10909,Clusterin;Clusterin beta chain;Clusterin alpha chain,CLU,Intervertebral_disc_OAF,OAF,Homo sapiens,36.4766,37.27139999999999,3.3750825539465352,3.8126766220923947,0.43759406814585944,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CLU,,,Level 4: Unmatched,0,12.0,12.0
P10915,Hyaluronan and proteoglycan link protein 1,HAPLN1,Intervertebral_disc_OAF,OAF,Homo sapiens,36.32904166666667,34.665375000000004,3.3321609369529965,3.0637443876165142,-0.2684165493364823,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HAPLN1,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P10916,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform",MYL2,Intervertebral_disc_OAF,OAF,Homo sapiens,28.3235125,27.573290909090908,0.7060025080207267,0.7092603840629691,0.003257876042242369,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYL2,,,Level 4: Unmatched,0,8.0,11.0
P11021,78 kDa glucose-regulated protein,HSPA5,Intervertebral_disc_OAF,OAF,Homo sapiens,29.934358333333332,30.26550833333333,1.2878240593690795,1.6654963149894557,0.3776722556203762,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HSPA5,,,Level 4: Unmatched,0,12.0,12.0
P11047,Laminin subunit gamma-1,LAMC1,Intervertebral_disc_OAF,OAF,Homo sapiens,30.76495,29.013233333333332,1.5760920023193972,1.231391256924414,-0.3447007453949831,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAMC1,ECM Glycoproteins,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P11055,Myosin-3,MYH3,Intervertebral_disc_OAF,OAF,Homo sapiens,27.047075,28.0337,0.22179886033119012,0.8790153367351341,0.657216476403944,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYH3,,,Level 4: Unmatched,0,4.0,5.0
P11142,Heat shock cognate 71 kDa protein,HSPA8,Intervertebral_disc_OAF,OAF,Homo sapiens,30.172300000000003,30.53105833333333,1.3711884508764427,1.7553130991846497,0.38412464830820703,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HSPA8,,,Level 4: Unmatched,0,12.0,12.0
P11166,"Solute carrier family 2, facilitated glucose transporter member 1",SLC2A1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.7935,25.028000000000002,0.12298777702458018,-0.2815576436929865,-0.4045454207175667,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLC2A1,,,Level 4: Unmatched,0,1.0,3.0
P11171,Protein 4.1,EPB41,Intervertebral_disc_OAF,OAF,Homo sapiens,24.9817,,-0.6104085926066578,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EPB41,,,Level 4: Unmatched,0,2.0,0.0
P11177,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",PDHB,Intervertebral_disc_OAF,OAF,Homo sapiens,24.9931,25.657459999999997,-0.6056359583476578,-0.027786326765872737,0.577849631581785,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PDHB,,,Level 4: Unmatched,0,3.0,5.0
P11215,Integrin alpha-M,ITGAM,Intervertebral_disc_OAF,OAF,Homo sapiens,,21.3005,,-1.9229871905545224,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ITGAM,,,Level 4: Unmatched,0,0.0,1.0
P11216,"Glycogen phosphorylase, brain form",PYGB,Intervertebral_disc_OAF,OAF,Homo sapiens,27.28613333333333,26.418200000000002,0.3141384905555206,0.2710322433258162,-0.04310624722970441,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PYGB,,,Level 4: Unmatched,0,12.0,12.0
P11217,"Glycogen phosphorylase, muscle form",PYGM,Intervertebral_disc_OAF,OAF,Homo sapiens,28.289141666666666,26.606066666666667,0.69324267924782,0.34354954917185393,-0.3496931300759661,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PYGM,,,Level 4: Unmatched,0,12.0,12.0
P11226,Mannose-binding protein C,MBL2,Intervertebral_disc_OAF,OAF,Homo sapiens,25.8857,24.53446,-0.23830065530257033,-0.484861912691177,-0.24656125738860668,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MBL2,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,1.0,5.0
P11233,Ras-related protein Ral-A,RALA,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.6086,,-0.4540718421776286,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RALA,,,Level 4: Unmatched,0,0.0,1.0
P11234,Ras-related protein Ral-B,RALB,Intervertebral_disc_OAF,OAF,Homo sapiens,24.0929,25.140266666666665,-0.9891031291738379,-0.23584991949256903,0.7532532096812689,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RALB,,,Level 4: Unmatched,0,1.0,3.0
P11277,"Spectrin beta chain, erythrocytic",SPTB,Intervertebral_disc_OAF,OAF,Homo sapiens,26.787025,25.68811666666667,0.12045286289050129,-0.015580391223650123,-0.1360332541141514,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SPTB,,,Level 4: Unmatched,0,4.0,6.0
P11279,Lysosome-associated membrane glycoprotein 1,LAMP1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.270780000000002,26.28901428571428,-0.08357797628532312,0.22087713138895773,0.30445510767428086,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAMP1,,,Level 4: Unmatched,0,5.0,7.0
P11310,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADM,Intervertebral_disc_OAF,OAF,Homo sapiens,,26.3288,,0.2363488096928904,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ACADM,,,Level 4: Unmatched,0,0.0,2.0
P11387,DNA topoisomerase 1,TOP1,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.6585,,-0.855568301108985,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TOP1,,,Level 4: Unmatched,0,0.0,2.0
P11413,Glucose-6-phosphate 1-dehydrogenase,G6PD,Intervertebral_disc_OAF,OAF,Homo sapiens,27.5411,26.928185714285718,0.4117668363300273,0.46674788861968664,0.05498105228965933,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,G6PD,,,Level 4: Unmatched,0,1.0,7.0
P11498,"Pyruvate carboxylase, mitochondrial",PC,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.1541,,-0.2302314703855773,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PC,,,Level 4: Unmatched,0,0.0,1.0
P11532,Dystrophin,DMD,Intervertebral_disc_OAF,OAF,Homo sapiens,24.282,26.976,-0.9074212924855443,0.4849138321166801,1.3923351246022244,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,DMD,,,Level 4: Unmatched,0,2.0,3.0
P11586,"C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed",MTHFD1,Intervertebral_disc_OAF,OAF,Homo sapiens,25.553500000000003,25.518333333333334,-0.3735675117731187,-0.08335651909644612,0.2902109926766726,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MTHFD1,,,Level 4: Unmatched,0,6.0,6.0
P11678,Eosinophil peroxidase;Eosinophil peroxidase light chain;Eosinophil peroxidase heavy chain,EPX,Intervertebral_disc_OAF,OAF,Homo sapiens,25.919900000000002,26.4929,-0.22446993467984094,0.29992608128030057,0.5243960159601415,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EPX,,,Level 4: Unmatched,0,3.0,8.0
P11717,Cation-independent mannose-6-phosphate receptor,IGF2R,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.57145,,-0.4694889423901222,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IGF2R,,,Level 4: Unmatched,0,0.0,2.0
P11766,Alcohol dehydrogenase class-3,ADH5,Intervertebral_disc_OAF,OAF,Homo sapiens,26.190200000000004,27.64826,-0.11577296304919257,0.7370874473209874,0.85286041037018,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ADH5,,,Level 4: Unmatched,0,11.0,10.0
P11940;Q9H361,Polyadenylate-binding protein 1;Polyadenylate-binding protein 3,PABPC1;PABPC3,Intervertebral_disc_OAF,OAF,Homo sapiens,25.952749999999998,26.95627142857143,-0.21120169794851396,0.47742217819473814,0.6886238761432522,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PABPC1;PABPC3,,,Level 4: Unmatched,0,6.0,7.0
P12004,Proliferating cell nuclear antigen,PCNA,Intervertebral_disc_OAF,OAF,Homo sapiens,23.3521,,-1.3151328662864474,,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PCNA,,,Level 4: Unmatched,0,1.0,0.0
P12036,Neurofilament heavy polypeptide,NEFH,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.00995,,-0.7052767053837848,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NEFH,,,Level 4: Unmatched,0,0.0,2.0
P12081,"Histidine--tRNA ligase, cytoplasmic",HARS,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.115557142857142,,-0.24589316817375012,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HARS,,,Level 4: Unmatched,0,0.0,7.0
P12107,Collagen alpha-1(XI) chain,COL11A1,Intervertebral_disc_OAF,OAF,Homo sapiens,31.643016666666668,29.345991666666674,1.8727533274226467,1.3484851356501795,-0.5242681917724672,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL11A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P12109,Collagen alpha-1(VI) chain,COL6A1,Intervertebral_disc_OAF,OAF,Homo sapiens,38.032808333333335,35.95034166666667,3.8177309743506136,3.4396259962725573,-0.3781049780780563,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL6A1,Collagens,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P12110,Collagen alpha-2(VI) chain,COL6A2,Intervertebral_disc_OAF,OAF,Homo sapiens,37.067508333333336,35.11295,3.5452884090068504,3.196185444087846,-0.3491029649190045,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL6A2,Collagens,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P12111,Collagen alpha-3(VI) chain,COL6A3,Intervertebral_disc_OAF,OAF,Homo sapiens,39.022083333333335,37.25709166666666,4.090036892463655,3.8087055258988953,-0.2813313665647601,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL6A3,Collagens,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P12235,ADP/ATP translocase 1,SLC25A4,Intervertebral_disc_OAF,OAF,Homo sapiens,24.67316666666667,25.94264,-0.7403782978607063,0.08521982072912956,0.8255981185898359,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLC25A4,,,Level 4: Unmatched,0,6.0,5.0
P12236,"ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed",SLC25A6,Intervertebral_disc_OAF,OAF,Homo sapiens,26.1472,26.976550000000003,-0.13299227584353626,0.48512261135668966,0.6181148872002259,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,SLC25A6,,,Level 4: Unmatched,0,1.0,2.0
P12259,Coagulation factor V;Coagulation factor V heavy chain;Coagulation factor V light chain,F5,Intervertebral_disc_OAF,OAF,Homo sapiens,26.051014285714285,25.5090875,-0.1716087106299052,-0.08705982909306346,0.08454888153684174,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,F5,,,Level 4: Unmatched,0,7.0,8.0
P12268,Inosine-5-monophosphate dehydrogenase 2,IMPDH2,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.7315,,-0.8241756020303752,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IMPDH2,,,Level 4: Unmatched,0,0.0,2.0
P12270,Nucleoprotein TPR,TPR,Intervertebral_disc_OAF,OAF,Homo sapiens,24.3764,25.606119999999997,-0.8668735059915951,-0.04825879247633736,0.8186147135152577,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TPR,,,Level 4: Unmatched,0,1.0,5.0
P12277,Creatine kinase B-type,CKB,Intervertebral_disc_OAF,OAF,Homo sapiens,28.24201666666667,27.207475000000002,0.6757236329209158,0.5724207645135247,-0.103302868407391,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CKB,,,Level 4: Unmatched,0,12.0,12.0
P12429,Annexin A3,ANXA3,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.2516,,-0.6031595343206947,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ANXA3,ECM-affiliated Proteins,Matrisome-associated,Level 1: Gene Symbol,100,0.0,2.0
P12645,Bone morphogenetic protein 3,BMP3,Intervertebral_disc_OAF,OAF,Homo sapiens,25.80205,25.85395,-0.2722035839910339,0.05020395992128775,0.3224075439123216,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BMP3,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,2.0,2.0
P12694,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",BCKDHA,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.4986,,-0.9246571963754732,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BCKDHA,,,Level 4: Unmatched,0,0.0,1.0
P12724,Eosinophil cationic protein,RNASE3,Intervertebral_disc_OAF,OAF,Homo sapiens,27.776311111111113,27.664209090909093,0.5010603326194071,0.7429980440995858,0.24193771148017873,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RNASE3,,,Level 4: Unmatched,0,9.0,11.0
P12814,Alpha-actinin-1,ACTN1,Intervertebral_disc_OAF,OAF,Homo sapiens,28.924374999999998,28.192666666666664,0.9266826440513067,0.9370025132324371,0.01031986918113037,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ACTN1,,,Level 4: Unmatched,0,12.0,12.0
P12829,Myosin light chain 4,MYL4,Intervertebral_disc_OAF,OAF,Homo sapiens,,21.7326,,-1.7191843383197913,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYL4,,,Level 4: Unmatched,0,0.0,1.0
P12830,Cadherin-1;E-Cad/CTF1;E-Cad/CTF2;E-Cad/CTF3,CDH1,Intervertebral_disc_OAF,OAF,Homo sapiens,28.34701,28.658009090909093,0.7147171158604672,1.1049504806715833,0.39023336481111615,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CDH1,,,Level 4: Unmatched,0,10.0,11.0
P12882,Myosin-1,MYH1,Intervertebral_disc_OAF,OAF,Homo sapiens,28.993416666666672,28.066108333333332,0.9517553832480146,0.8908628321496316,-0.060892551098382985,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYH1,,,Level 4: Unmatched,0,12.0,12.0
P12883,Myosin-7,MYH7,Intervertebral_disc_OAF,OAF,Homo sapiens,30.336783333333333,31.58909166666666,1.4284450954865244,2.105813685023289,0.6773685895367647,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYH7,,,Level 4: Unmatched,0,12.0,12.0
P12955,Xaa-Pro dipeptidase,PEPD,Intervertebral_disc_OAF,OAF,Homo sapiens,24.155166666666663,24.74978,-0.9621392355086941,-0.39568601169531387,0.5664532238133801,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PEPD,,,Level 4: Unmatched,0,3.0,5.0
P12956,X-ray repair cross-complementing protein 6,XRCC6,Intervertebral_disc_OAF,OAF,Homo sapiens,27.64419090909091,27.98189090909091,0.4509936134633711,0.860048020982466,0.40905440751909494,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,XRCC6,,,Level 4: Unmatched,0,11.0,11.0
P13010,X-ray repair cross-complementing protein 5,XRCC5,Intervertebral_disc_OAF,OAF,Homo sapiens,25.5953375,27.237750000000002,-0.3564390576759907,0.5838128042653621,0.9402518619413528,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,XRCC5,,,Level 4: Unmatched,0,8.0,6.0
P13073,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",COX4I1,Intervertebral_disc_OAF,OAF,Homo sapiens,24.6524,26.137224999999997,-0.7491822806642823,0.16164212721776972,0.910824407882052,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COX4I1,,,Level 4: Unmatched,0,1.0,4.0
P13284,Gamma-interferon-inducible lysosomal thiol reductase,IFI30,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.0366,,-0.693966574861593,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,IFI30,,,Level 4: Unmatched,0,0.0,1.0
P13473,Lysosome-associated membrane glycoprotein 2,LAMP2,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.331716666666665,,-0.15835480491083778,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LAMP2,,,Level 4: Unmatched,0,0.0,6.0
P13489,Ribonuclease inhibitor,RNH1,Intervertebral_disc_OAF,OAF,Homo sapiens,27.211825,28.366216666666663,0.28551970898742113,0.999949886169387,0.7144301771819659,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,RNH1,,,Level 4: Unmatched,0,12.0,12.0
P13497,Bone morphogenetic protein 1,BMP1,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.200175,,-0.2115393825575869,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,BMP1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,0.0,8.0
P13533,Myosin-6,MYH6,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.1566,,-0.22921640507963628,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYH6,,,Level 4: Unmatched,0,0.0,1.0
P13535,Myosin-8,MYH8,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.78305,,0.022128523503990333,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,MYH8,,,Level 4: Unmatched,0,0.0,2.0
P13591,Neural cell adhesion molecule 1,NCAM1,Intervertebral_disc_OAF,OAF,Homo sapiens,23.9457,23.6061,-1.053113454631358,-0.8781595893459391,0.174953865285419,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,NCAM1,,,Level 4: Unmatched,0,1.0,1.0
P13611,Versican core protein,VCAN,Intervertebral_disc_OAF,OAF,Homo sapiens,36.69614166666667,34.314108333333344,3.4386308521156392,2.958632421875057,-0.4799984302405824,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,VCAN,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P13639,Elongation factor 2,EEF2,Intervertebral_disc_OAF,OAF,Homo sapiens,27.48138181818182,28.060399999999998,0.3889788084043295,0.8887769988427487,0.4997981904384192,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,EEF2,,,Level 4: Unmatched,0,11.0,12.0
P13667,Protein disulfide-isomerase A4,PDIA4,Intervertebral_disc_OAF,OAF,Homo sapiens,28.100525000000005,28.63855,0.622952977090821,1.0979804036546432,0.47502742656382224,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PDIA4,,,Level 4: Unmatched,0,12.0,12.0
P13671,Complement component C6,C6,Intervertebral_disc_OAF,OAF,Homo sapiens,25.428175000000007,29.504775,-0.42503807989482467,1.403907411171214,1.8289454910660385,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,C6,,,Level 4: Unmatched,0,12.0,12.0
P13674,Prolyl 4-hydroxylase subunit alpha-1,P4HA1,Intervertebral_disc_OAF,OAF,Homo sapiens,27.343090909090908,26.972390909090905,0.3360240248474496,0.48354372434932613,0.14751969950187654,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,P4HA1,ECM Regulators,Matrisome-associated,Level 1: Gene Symbol,100,11.0,11.0
P13693,Translationally-controlled tumor protein,TPT1,Intervertebral_disc_OAF,OAF,Homo sapiens,25.19342857142857,26.01478888888889,-0.5221078316625621,0.11362013630694807,0.6357279679695103,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TPT1,,,Level 4: Unmatched,0,7.0,9.0
P13716,Delta-aminolevulinic acid dehydratase,ALAD,Intervertebral_disc_OAF,OAF,Homo sapiens,24.7431,24.4454,-0.7107824980859249,-0.5219666192165652,0.1888158788693597,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ALAD,,,Level 4: Unmatched,0,2.0,1.0
P13727,Bone marrow proteoglycan;Eosinophil granule major basic protein,PRG2,Intervertebral_disc_OAF,OAF,Homo sapiens,24.937,25.369400000000002,-0.6291425679278183,-0.1431677320896076,0.4859748358382107,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRG2,Proteoglycans,Core matrisome,Level 1: Gene Symbol,100,1.0,6.0
P13796,Plastin-2,LCP1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.554485714285715,27.77118333333333,0.02902175070191022,0.7825569831796879,0.7535352324777777,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,LCP1,,,Level 4: Unmatched,0,7.0,12.0
P13797,Plastin-3,PLS3,Intervertebral_disc_OAF,OAF,Homo sapiens,28.27433333333333,28.45725833333334,0.6877406173072874,1.032822510474223,0.3450818931669356,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PLS3,,,Level 4: Unmatched,0,12.0,12.0
P13798,Acylamino-acid-releasing enzyme,APEH,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.052975,,-0.27137241157159436,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,APEH,,,Level 4: Unmatched,0,0.0,4.0
P13804,"Electron transfer flavoprotein subunit alpha, mitochondrial",ETFA,Intervertebral_disc_OAF,OAF,Homo sapiens,25.502,26.614960000000004,-0.39468893002359634,0.34697016738928005,0.7416590974128764,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ETFA,,,Level 4: Unmatched,0,1.0,5.0
P13805,"Troponin T, slow skeletal muscle",TNNT1,Intervertebral_disc_OAF,OAF,Homo sapiens,26.757524999999998,27.741240000000005,0.10889635215464628,0.7714988192519714,0.6626024670973251,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,TNNT1,,,Level 4: Unmatched,0,4.0,5.0
P13807,"Glycogen [starch] synthase, muscle",GYS1,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.7945,,0.026667596320870828,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GYS1,,,Level 4: Unmatched,0,0.0,2.0
P13861,cAMP-dependent protein kinase type II-alpha regulatory subunit,PRKAR2A,Intervertebral_disc_OAF,OAF,Homo sapiens,25.63385,26.24,-0.3406956742414279,0.2017856488432962,0.5424813230847241,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRKAR2A,,,Level 4: Unmatched,0,4.0,6.0
P13929,Beta-enolase,ENO3,Intervertebral_disc_OAF,OAF,Homo sapiens,29.02609,27.9841,0.9636007138916276,0.8608574612975116,-0.10274325259411599,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,ENO3,,,Level 4: Unmatched,0,10.0,5.0
P13942,Collagen alpha-2(XI) chain,COL11A2,Intervertebral_disc_OAF,OAF,Homo sapiens,34.666525,30.117324999999997,2.8364930800355506,1.6150441755157647,-1.2214489045197858,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,COL11A2,Collagens,Core matrisome,Level 1: Gene Symbol,100,12.0,12.0
P13987,CD59 glycoprotein,CD59,Intervertebral_disc_OAF,OAF,Homo sapiens,26.353728571428572,25.90467142857143,-0.05053586232716737,0.07024351104918822,0.12077937337635558,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CD59,,,Level 4: Unmatched,0,7.0,7.0
P14136,Glial fibrillary acidic protein,GFAP,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.978225000000002,,0.0992368083403045,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,GFAP,,,Level 4: Unmatched,0,0.0,4.0
P14174,Macrophage migration inhibitory factor,MIF,Intervertebral_disc_OAF,OAF,Homo sapiens,27.09785,27.910649999999997,0.24147707379457972,0.8339112719585996,0.5924341981640199,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,S100A9,Secreted Factors,Matrisome-associated,Level 3: Synonym,80,2.0,10.0
P14207,Folate receptor beta,FOLR2,Intervertebral_disc_OAF,OAF,Homo sapiens,,23.9442,,-0.7332323133274834,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,FOLR2,,,Level 4: Unmatched,0,0.0,1.0
P14209,CD99 antigen,CD99,Intervertebral_disc_OAF,OAF,Homo sapiens,,25.676949999999998,,-0.020024769428705243,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,CD99,,,Level 4: Unmatched,0,0.0,2.0
P14210,Hepatocyte growth factor;Hepatocyte growth factor alpha chain;Hepatocyte growth factor beta chain,HGF,Intervertebral_disc_OAF,OAF,Homo sapiens,,21.2793,,-1.9330876768736787,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HGF,Secreted Factors,Matrisome-associated,Level 1: Gene Symbol,100,0.0,1.0
P14314,Glucosidase 2 subunit beta,PRKCSH,Intervertebral_disc_OAF,OAF,Homo sapiens,26.799381818181818,27.19468333333333,0.12528995307963106,0.5676037725178616,0.44231381943823056,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,PRKCSH,,,Level 4: Unmatched,0,11.0,12.0
P14317,Hematopoietic lineage cell-specific protein,HCLS1,Intervertebral_disc_OAF,OAF,Homo sapiens,,24.140549999999998,,-0.6499654649537463,,Label-free LC-MS/MS (MaxQuant LFQ),Tam_2020,HCLS1,,,Level 4: Unmatched,0,0.0,2.0
